Date Created,Number of Likes,Source of Tweet,Tweets
2023-06-29 14:07:43+00:00,19,,"THAMMULU READY READY AYIPONDI RECORDS ANNI LEPEDDAM 🤙

FIRE STORM ON THE WAY 💥💥

#Salaar #Prabhas #Prabhas𓃵 #ProjectK #Adipurush https://t.co/Nph9dp61OD"
2023-06-29 14:03:08+00:00,17,,"Shivoham...BGM...Shivudu💪💥
#adipurush #prabhas #salaar 
I Hope You Like It 🥰🏹 https://t.co/qwztRrObxW"
2023-06-29 14:00:29+00:00,1,,@tejarebel10 Last time #Adipurush ki kuda baga duty chasadu..
2023-06-29 13:57:52+00:00,366,,"Babu Chitti @TSeries #HuppaHuiya Song ???
Cinemalo Elago Add Cheyyaledhu
Eeroju 3PM (IST) Annaru Watch Aagipoyindhaa
#Prabhas #AdiPurush https://t.co/bfS7FVpgms"
2023-06-29 13:56:49+00:00,19,,"#Adipurush Hindi version is FINISHED today at the #BoxOffice despite being a NATIONAL HOLIDAY #EidAlAdha 

Kindly note that it was a ""BLOCKBUSTER HIT"" on Social Media among the ""SELF-PROCLAIMED CRITICS"" on the Day of its Release!"
2023-06-29 13:56:24+00:00,151,,"#Adipurush Tonight 💥😳

#Prabhas | #KritiSanon | #SaifAliKhan | #OmRaut

#AdipurushOTT https://t.co/zox4BVUTkg"
2023-06-29 13:50:13+00:00,7,,"#BoycottAadipurush #ADIPURUSH 
People Want’s To Come Back in 90s 👏❤️ #JaiShreeRam #JaiShriRam #Ramayana #Ramayan #SanatanaDharma https://t.co/pZbuv23SwQ"
2023-06-29 13:49:36+00:00,13,,@RacchaRidhvik Sare dengey iga ramayanm kuda eppudo chusam ayina kuda #Adipurush chusam ga
2023-06-29 13:48:37+00:00,0,,"After all the controversy, filthy depiction of Ramayan and its Gods/ heroes.. @omraut should voluntarily withdraw #adipurush from theatres. Its their duty to acknowledge the mistake and stop this blunder at once. What a shame, if he doesn’t."
2023-06-29 13:47:08+00:00,70,,"Most No. Of 40cr+ Share collected movies in Nizam Under #Prabhas name 😎🤟

Prabhas : The King of Nizam 👑🏹

Nizam Kii Okkade Nawab 🔥💥

#Baahubali #Baahubali2 #Adipurush https://t.co/kPzJGrKdgB"
2023-06-29 13:46:55+00:00,218,,"A popping adventure for your tastebuds is awaiting you at #AAACinemas... 😍

What are you waiting for?

Come binge on your favorite films and food🍿🎞️

#IndianaJones #SatyapremKiKatha #Adipurush #Spy #Samajavaragamana https://t.co/5vgINLzcKQ"
2023-06-29 13:46:14+00:00,86,,"#Prabhas

#Adipurush

Aa @omraut lk

Asalu movie lo ekkada prabhas Ela ledu

Aa kojja gadu Danni Ela first look ga ichadu asalu

First look and posters Anni erripuk posters ee

Movie screenshot teesina Inka bagunai 

Lk 

Okka player design rani lucha gadu director 🤮🤮🤮🤮 https://t.co/vEN80fYEER"
2023-06-29 13:41:43+00:00,1,,@manojmuntashir sach of dialogues in #ADIPURUSH by you .
2023-06-29 13:36:17+00:00,1305,,"14th Day : #Adipurush : Estimating 10cr Gross WW

#Prabhas #KritiSanon #OmRaut https://t.co/0FQb6g11Y3"
2023-06-29 13:36:02+00:00,168,,"My New tattoo Of #Prabhas Name ❤️
__________________________________
#Prabhas𓃵 #Salaar #Adipurush #SalaarTheSaga #SalaarTeaser #ProjectK https://t.co/vrUcLRfeZ3"
2023-06-29 13:34:52+00:00,0,,@manojmuntashir Kis me #ADIPURUSH movie me
2023-06-29 13:34:26+00:00,0,,"The NIZAM NAWAB 👑?

#PawanKalyan
#MaheshBabu
#Prabhas
#NTR 

#BROTeaser #GunturKaaram 
#Adipurush #Devara"
2023-06-29 13:33:28+00:00,18,,"""क़ुरआन पर फ़िल्म बनाकर देखो""

देश नहीं झुकने देंगे  
शाम 7:57 बजे @AmanChopra_ के साथ 

#DeshNahiJhukneDenge #Adipurush #AllahabadHighCourt #Documentary #Quran https://t.co/3wQYal1H7x"
2023-06-29 13:33:12+00:00,13,,"なんだかんだ見たい人が見に行ってるのね😍
良き判断なり( ´艸｀)
#adipurush"
2023-06-29 13:31:44+00:00,1,,"similarity between #adipurush and #pakistan ""dono bhartiyo ke hai"" 
(bs ek is baat ko manta nhi hn)"
2023-06-29 13:30:52+00:00,2,,"#TMSRUpdates #TVScheduleUpdates

#FRIDAY #MOVIES_SCHEDULE
(FRIDAY 30-JUNE-2023)

#StarMaa #ZeeTelugu #GeminiTV #EtvTelugu #HariHaraVeeraMallu #UstaadBhagatSingh #BroTheAvatar #GunturKaaram  #ProjectK #Adipurush #BholaaShankar #GameChanger  #PushpaTheRule #DEVARA #BhagavanthKesari https://t.co/leaMlpqzFc"
2023-06-29 13:28:10+00:00,0,,#ADIPURUSH
2023-06-29 13:26:00+00:00,0,,@manojmuntashir Are bade dino baad aaya meri timeline pe. Aur kya haal #Adipurush ke 🤣🤣🤣🤣
2023-06-29 13:23:38+00:00,0,,@peoplemediafcy @neeta_lulla Where is the #Adipurush song
2023-06-29 13:21:58+00:00,915,,"Here are the top 5 films that captivated audiences and set the box office on fire at #AMBCinemas last week 🔥

#Weeklytop5atAMB 

#Adipurush #TheFlash #Transformers #ZaraHatkeZaraBachke #Spidermanacrossthespiderverse https://t.co/wGCerJsvw1"
2023-06-29 13:17:58+00:00,1,,"The first half of 2023: Notable Telugu movies that failed to meet expectations and left huge losses. 

https://t.co/mJsYSKgogN

#Shaakuntalam #Custody #Ravanasura #RamaBanam #Agent #Adipurush #Amigos #Michael #Hunt #MalliPelli #TeluguCinema"
2023-06-29 13:14:39+00:00,0,,"Hanji btao Adipurush Valon, kyu bnaayi yeh? 

What do you guys think, bnaani chahiye thi ya nhi?

Comment down below!!

#Adipurushmovie #Adipurush #adipurushreactions #adipurushreviews #OmRaut #ManojMuntashirShukla  

Video credits go to the respective owner of the video. https://t.co/wcLZ7XZ21R"
2023-06-29 13:11:36+00:00,56,,"Day 14: Good Bookings For Evenings Shows Across Places For #Adipurush 🔥🔥🔥🔥

#Prabhas ❤ https://t.co/XDmfns5Ui1"
2023-06-29 13:10:56+00:00,9,,"Finally, today watched #ADIPURUSH.
VFX was top quality. Excellent acting by #SaifAliKhan. But disappointed by others especially #Prabhas.
Dialogues were pathetic.
Story is very different from valamiki's #Ramayana.
Go with open mind, you will enjoy it. https://t.co/vKFDZnGSCb"
2023-06-29 13:09:33+00:00,0,,@tbhAnubhav #ADIPURUSH
2023-06-29 13:08:14+00:00,113,,"#Adipurush Ahmedabad Hindi Version Fast Fillings 💥🔥🌋
#Prabhas #Salaar #ProjectK https://t.co/A20UI0RGh2"
2023-06-29 13:06:14+00:00,0,,@manojmuntashir Galti se follow reh gaya tha #Adipurush K dialogues sunne k baad hi kar dena chahiye tha unfollow .. https://t.co/zUqIOUU9ne
2023-06-29 13:05:08+00:00,8,,"We Hindus are Tolerant 
Thank you Allahabad High Court 
Hope &amp; wish punishment to makers 
#Adipurush #AllahabadHighCourt https://t.co/wgGyZaVJmm"
2023-06-29 13:01:31+00:00,1,,"Adipurush 13 Days Worldwide Box Office Collections
Read More: https://t.co/eSamkuOKHw

#AdipurushCollections #AdipurushCollection #Adipurush #Prabhas https://t.co/bEroIm3u4s"
2023-06-29 13:01:02+00:00,0,,"आदिपुरुष एक त्रासदी कथा: भाषा तेरे बाप की, संस्कार तेरे बाप का, तू सपोला तेरे बाप का

@hemantsharma360 | #Adipurush"
2023-06-29 13:00:32+00:00,574,,"Huppa Huiya Video Song ???
#Prabhas || #AdiPurush 🏹 https://t.co/aPvetyBvhX"
2023-06-29 13:00:05+00:00,40,,"Allahabad High Court Continues To Slam Adipurush Makers, Dares Them To Depict Quran Wrongfully!

Link to read: https://t.co/z71aHydaQE

#Adipurush #Prabhas #KritiSanon #SaifAliKhan @kritisanon @omraut @TSeries https://t.co/c5TgJp1gVl"
2023-06-29 12:59:59+00:00,2,,"#PaidDogDeekshasharma #BanFilmiIndianFromYoutube
#prabhas #salaar #ProjectK #Adipurush #BoycottBollywood #SalaarTheSaga

Must follow @BooksWisdomm https://t.co/G1pdsWPQyA"
2023-06-29 12:56:29+00:00,3,,"Hyderabad City Night Shows FastFilling/Soldout Shows Status Of Recent Releases 

#SPYMovie - 100/160 🔥
#Samajavaragamana - 45/82 👌🏻
#SatyaPremKiKatha - 30/92 👍🏻
#Adipurush - 5/74 
#IndianaJones    - 11/60
#EeNagaranikiEmaindi - 17/17 💥"
2023-06-29 12:53:07+00:00,1,,"Even on #Bakrid muslim friends are watching #Adipurush 🏹
How beautiful it is 😍❤️

Don't divide our country 🇮🇳 in the name of Religion ☯️
Coz HUMANITY &gt;&gt;&gt;&gt; Religion 🤷

#Prabhas #EidAlAdha #Salaar
#Jawan #Leo #EidAlAdhaMubarak"
2023-06-29 12:52:57+00:00,1,,@manojmuntashir क्या सच #असुर सब कुछ तो क्लीयर डायलॉग दिखा #ADIPURUSH में कैसे टपोरी भाषा से लबरेज कर #हिन्दू #सनातन का अपमान किये।
2023-06-29 12:50:04+00:00,2,,"Awwwww Cutee 🫶💖
This Little Munchkin Kissed our Rama #Prabhas 🥳💖 and Hanuman jii 💖
#Adipurush #ProjectK #Prabhas #AdipurushCelebrations @TrendsPrabhas https://t.co/N836ADc9Fk"
2023-06-29 12:45:30+00:00,9,,"Kumbhkaran ka role kiya tha so rha tha shayad 😂
#AdipurushDisaster #ADIPURUSH https://t.co/wueop9x71d"
2023-06-29 12:45:20+00:00,794,,"Awwwww Cutee 🫴❤️
This Little Munchkin Kissed our Rama #Prabhas 🥹❤️ and Hanuman jii ❤️
#Adipurush https://t.co/bahHvLZIXK"
2023-06-29 12:44:18+00:00,840,,"Hyderabad City Night Shows FastFilling/Soldout Shows Status Of Recent Releases 

#SPYMovie - 100/160 🔥
#Samajavaragamana - 45/82 👌🏻
#SatyaPremKiKatha - 30/92 👍🏻
#Adipurush - 5/74 
#IndianaJones - 11/60
#EeNagaranikiEmaindi - 17/17 💥

Excellent Occupancies for all new releases!"
2023-06-29 12:43:50+00:00,870,,"ST : Adipurush 🔥

One last time ❤️🛐

#Prabhas #Adipurush https://t.co/YU8xweewUo"
2023-06-29 12:39:48+00:00,1,,"Top 15 Copied Scenes in Adipurush | आदिपुरुष में कॉपी किए गए 15 scene
link- https://t.co/Ifp6otzpZo
#adipurush #adipurushteaser  #adipurush1stdayboxofficecollection #prabhash #kritisanon  #ramayan #hanuman #shreeram #ram #india #facts #boycottbollywood #boycott #boycottadipurush https://t.co/8ac7iz8okW"
2023-06-29 12:34:37+00:00,0,,"Need to show our gods are cooler': #Adipurush actor Siddhant Karnick comes out in defence of film.

https://t.co/FNaGME2KAg"
2023-06-29 12:34:34+00:00,4,,"Telugu Song ani cheppi, Hindi lyrics Thumbnail lo use chesadu enti 🤦🏽‍♂️

#News3People #Adipurush #Prabhas #TSeries https://t.co/yT5MMR18Wi"
2023-06-29 12:33:59+00:00,2,,"#Telugu #top5 movies by shows
#Jun29Thu till 6PM
├ #Spy ~ ₹4.2Cr (2,001S)
├ #Adipurush ~ ₹1.2Cr (908S)
├ #Samajavaragamana ~ ₹69L (731S)
├ #EeNagaranikiEmaindi ~ ₹91L (236S)
├ #1920HorrorsOfTheHeart ~ ₹14L (197S) https://t.co/CHfk1lNW6V"
2023-06-29 12:30:23+00:00,2,,"#Malayalam #top5 movies by shows
#Jun29Thu till 6PM
├ #MadhuraManoharaMoham ~ ₹20L (316S)
├ #Dhoomam ~ ₹17L (298S)
├ #AadiyumAmmuvum ~ ₹1.2L (19S)
├ #Neymar ~ ₹52T (14S)
├ #Adipurush ~ ₹19T (13S) https://t.co/kfPvhjCDql"
2023-06-29 12:30:22+00:00,1,,"#Telugu #top5 movies by shows
#Jun29Thu till 6PM
├ #Spy ~ ₹3Cr (1,108S)
├ #Adipurush ~ ₹1Cr (504S)
├ #Samajavaragamana ~ ₹55L (403S)
├ #1920HorrorsOfTheHeart ~ ₹27L (187S)
├ #EeNagaranikiEmaindi ~ ₹60L (177S) https://t.co/B0rKTOQdEv"
2023-06-29 12:30:17+00:00,33,,"#ADIPURUSH కి vfx చేసింది @omraut కంపెనీ అంటగా..

ఇటు రారా నాకొ_క https://t.co/2mCwIeLGqC"
2023-06-29 12:29:23+00:00,0,,"Adipurush Trending song ♥️ Janaki Nuvele💎 @kritisanon
@PrabhasRaju @omraut @DevdattaGNage #Anantapur #AdipurushDisaster #Love #rama #ADIPURUSH https://t.co/utyxIKUyYX"
2023-06-29 12:28:10+00:00,2,,@rvcjmovies #Adipurush
2023-06-29 12:28:09+00:00,0,,"@DChaurasia2312 #Adipurush is crap even #GodiMedia now agrees. This is the same #GodiMedia and these crap anchors who were promoting it. Now, caught with pants down, these #GodiMedia anchors, shamelessly trying reverse technic to fool the BJP bhakths, beg them to stay loyal to BJP."
2023-06-29 12:24:13+00:00,500,,"Song Ekkada  ra @UV_Creations @TSeries @peoplemediafcy @GskMedia_PR 

#Adipurush  #Prabhas https://t.co/CUctqLXJH5"
2023-06-29 12:24:00+00:00,366,,"Bookings for Evening shows in North Major cities Large Screens 👌👌👌 FF/SO 

#Prabhas #Adipurush https://t.co/Dj7AnMjXAA"
2023-06-29 12:19:07+00:00,0,,"Check out the updated by showtimes of your favourite blockbusters - #SatyaPremKiKatha, #1920: #HorrorsOfTheHeart, #Adipurush (in #3D) and #Ardhangini. 

Book your tickets at the box-office or online: https://t.co/LXwX1ja8gx

#UdayanCinema https://t.co/jNLilnS5OE"
2023-06-29 12:18:21+00:00,0,,"Atleast #Adipurush VFX is better than #Jaanidushman

 @vfxwaala https://t.co/OmRVx6els3"
2023-06-29 12:18:00+00:00,2,,"""Is this a joke?”

The Allahabad High Court said that it has come across several films in recent times wherein Hindu gods have been “shown in a funny way”.

Read more: https://t.co/WTvM2xIxXv

#Adipurush https://t.co/xN3Yvj8k6A"
2023-06-29 12:16:17+00:00,870,,"Most Trended Male star (June 1-15) Telugu 🔥

#Prabhas #Adipurush #Salaar https://t.co/qsqajEGOnr"
2023-06-29 12:14:41+00:00,328,,"#Pushpa - 365Crs+ 
#Adipurush - 340Crs~

@alluarjun's debut PAN Indian stardom &gt; #Prabhas's 5th PAN Indian stardom 

And that too with divine factor 🙏 back to before bahubali days again 😂 tier 2 na kodakallara https://t.co/OuKB22hpij"
2023-06-29 12:11:31+00:00,731,,"Top-5 Indian Movies Biggest Day-1 At Boxoffice :

RRR - 223 Crs
#Bahubali2 - 214 Crs
KGF2 - 165 Crs
#Adipurush - 140 Crs
#Saaho - 130 Crs

Where #Salaar Lands Anybody Guess With Tag  👇

#Prabhas https://t.co/HbCFvS0DGo"
2023-06-29 12:10:53+00:00,3,,"Song ekkada saar? 🥲

#Adipurush"
2023-06-29 12:10:43+00:00,9,,"Why are you testing the tolerance level of #Hindus ?
Allahabad High Court lambasts #Adipurush makers for the crass portrayal of Ramayana characters. 

Jai shree Ram 🚩🙏
#Prabhas𓃵 #KritiSanon 
#BoycottBollywood @AmyMek
Boycott Halal #BarackObama 
@SaffronJivi @brv_teresa__0 https://t.co/vrknIsvdZN"
2023-06-29 12:09:59+00:00,624,,"Aa Fight sequence Tarvatha Ee Song pettunte Theaters blast ayipoyevi Asalu 💥 #Adipurush #Prabhas𓃵 #huppahuiya 
Adhi ey fight Sequence tavatha pettunte bagundedhi chepandi... https://t.co/PwM46BrQWJ"
2023-06-29 12:09:36+00:00,0,,"একটি নির্দিষ্ট ধর্মের সহনশীলতার মাত্রা পরীক্ষা করানো হচ্ছে?'...

#AllahabadHC #adipurush #Allahabad #Banglanews #madhyom @MadhyomBangla 

https://t.co/DwIkEt4gal"
2023-06-29 12:09:18+00:00,0,,@BhanuSingh____ aur ek #Adipurush hai..@PrabhasRaju bhaiya aap humare favourite ho..please aisi script na chune aur na hi kisi inexperinced director ke saath kaam kare jise history aur religion to represent karne na aata ho..
2023-06-29 12:09:07+00:00,0,,"आप #72Hooraintrailer ले आये आप #thekerlastory ले आये आप #kashmeerfiles ले आये जब इससे काम न चले तो #Adipurush ले आये 
लेकिन एक बात समझ लीजिएगा अभी कुछ लोग ज़िंदा है जो इस देश के माहौल को बिगड़ने नही देंगे आप का प्रोपोगंडा फ़ेल होगा यक़ीनन होगा।"
2023-06-29 12:06:43+00:00,0,,"Indian movies, creativity, and backlash - all under scanner .

 #omraut #bollywood #bycott #entertainment #prabhas #adipurush #radheshyam #salaar #saaho #prabhasraju #baahubali #prabhasfans #prabhasrajuuppalapati #actorprabhas #darlingprabhas #tollywood #prabhasdarling #rebelstar https://t.co/SkDQJ41vzl"
2023-06-29 12:04:48+00:00,0,,@ManobalaV #Adipurush
2023-06-29 12:03:47+00:00,115,,"わぁぁい😍🥰🤪😍🥰🥹❤️
#Adipurush https://t.co/aTe8NtYBYY"
2023-06-29 11:57:34+00:00,1,,"My List Of Movies That I Wish They Get Banned...
1. #Adipurush 
2. #TheKeralaStory"
2023-06-29 11:52:49+00:00,1,,"@omraut Awesome movie 🎥, excellent screenplay and loved Saif as Ravan #Adipurush"
2023-06-29 11:51:42+00:00,0,,And this guy is talking abt Adipurush #Adipurush
2023-06-29 11:51:50+00:00,139,,"Rtc x roads 12days collections 

1. #Adipurush - 69L
2. Aarugurupathivrathalu - 45L 
3. #Sarkaruvaripaata - 39L"
2023-06-29 11:51:58+00:00,0,,@No__negativtyxd Ram killed Ravan is the Universal FACT of #Adipurush
2023-06-29 11:49:42+00:00,222,,"Watch till the end 👍🏻👍🏻

#Prabhas𓃵 #Adipurush https://t.co/GJnTaXlgZO"
2023-06-29 11:48:27+00:00,2,,"आदिपुरुष के विभीषण ने किया फिल्म का बचाव
#Adipurush 
https://t.co/KybPVbZhGE via @jansatta"
2023-06-29 11:47:17+00:00,4,,"Nizam almost 40 cr share With this type of talk considering ticket prices were not on par considering budget and hyd tickets prices  are less than #Svp  ,this number is Blockbuster number normally  ,This is the most negative movie in your whole carrier #Prabhas #Adipurush https://t.co/DuAJmhksBN"
2023-06-29 11:45:01+00:00,1,,"Rtc x roads 12days collections 

1. Aarugurupathivrathalu - 69L 

2. #Adipurush  -39L"
2023-06-29 11:44:14+00:00,848,,"One last big day for #Adipurush In india collections expecting 7 crs gross today 

#Prabhas 🔥"
2023-06-29 11:43:36+00:00,6,,"Adipurush 13 days WW Box Office Collections ✅

#Adipurush #Prabhas #KritiSanon #SaifAliKhan #allwoodreviews https://t.co/A20sIzpWED"
2023-06-29 11:43:27+00:00,0,,@AsH60482777 @Zeeshan_sh_87 @Harmindarboxoff Bro! That's what! People read Ramayana but still wanted 2 see its presentation on the silver screen. But when #Adipurush failed with that also(the main factor)why would people go? STARDOM IS HERE WITH 400 CRORE!!
2023-06-29 11:41:39+00:00,659,,"#Adipurush Bangalore Evening Shows Hindi + Telugu 6 Shows FF 🥵 Almost House Fulls 🏌️ #Prabhas 👑

@omraut U missed A very Big Opportunity It's Ur Loss 🥺 https://t.co/YCsaX3Bod2"
2023-06-29 11:40:58+00:00,1,,#Adipurush
2023-06-29 11:37:01+00:00,6,,"रामायणातील व्यक्तिरेखांची लज्जास्पद मांडणी, ‘आदिपुरुष’च्या निर्मात्यांवर अलाहाबाद उच्च न्यायालयाचे ताशेरे

#Adipurush #Ramayana #AllahabadHighCourt 

https://t.co/rlEs0M2bFp     &lt;&lt; येथे वाचा सविस्तर वृत्त https://t.co/yZPi9g5DER"
2023-06-29 11:34:32+00:00,1,,@AsH60482777 @Zeeshan_sh_87 @Harmindarboxoff Ok! #Saaho u might say there was a #Baahubali success hype. #RadheShyam was not marketed in North properly. There was very very less marketing to create any hype. How about #Adipurush? #Prabhas came after a huge disaster #RadheShyam but still opened big.
2023-06-29 11:33:26+00:00,1,,"RAMANAND SAGAR'S DIVINE SAGA RAMAYAN TO AIR AGAIN ON TV FROM JULY 3

To read more, check the link below:
https://t.co/59XpR77Slf

#Ramayan #RamanandSagar #Adipurush #ArunGovil #DipikaChikhlia https://t.co/sFX2Azdv8f"
2023-06-29 11:32:29+00:00,61,,"#Adipurush
14th Day

Gajuwaka

Noon Show 21,940/-
Matinee Show 37,840/- 

Srikakulam 
Noon Show 21,195/-
Matinee Show 31,350/-

Vizag
Noon Show 36,905/-
Matinee Show 92,106/-"
2023-06-29 11:31:00+00:00,12,,"Witness the epic saga unfold!🏹 
#Adipurush Now In Cinemas | Book your tickets on: https://t.co/wvErXNWlO2 

#Prabhas @omraut #SaifAliKhan @kritisanon @mesunnysingh #BhushanKumar #KrishanKumar
@TSeries @UV_Creations @AAFilmsIndia https://t.co/yXNlMth3ZN"
2023-06-29 11:28:28+00:00,0,,@ManobalaV 100% #Adipurush
2023-06-29 11:26:03+00:00,6,,Any #Prabhas fan who argues #Adipurush has grossed 390-400c so far but believes flower lifetime to be 350c+ needs psychiatric help🙄
2023-06-29 11:25:27+00:00,1,,"आदिपुरुष के मेकर्स को HC की फटकार!, धार्मिक ग्रंथों से दूर रहने की दी सलाह 

Watch: https://t.co/Vl43iH8p2K 

#Adipurush #AllahabadHighCourt #Bharat24Digital 
@anchorpooja @kritisanon @omraut @PrabhasRaju @DevdattaGNage https://t.co/K5J0Zbq4xw"
